analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,0.00035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,5e-05,,0.0005939750192624756,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,8e-05,,0.000950360030819961,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0001,,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.00015,,0.0017819250577874265,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0002,,0.0023759000770499023,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
A_point_broad_480_550_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0003,,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling
B_diffuse_proxy_broad_480_550,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,broad_480_550,6.26238e-07,,7.439394562257883e-06,0.06628201291851338,11.87950038524951,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source
C_transient_broad_480_550_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,3600.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,21600.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,86400.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,259200.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,3600.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,21600.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,86400.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,259200.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,3600.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,21600.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,86400.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,259200.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,3600.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,21600.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,86400.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_broad_480_550_F0.003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,259200.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
A_point_w2_510p58_511p42_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,3e-05,,0.000355762442249157,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,5e-05,,0.000592937403748595,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,8e-05,,0.000948699845997752,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0001,,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.00015,,0.0017788122112457848,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0002,,0.00237174961499438,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
A_point_w2_510p58_511p42_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0003,,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling
B_diffuse_proxy_w2_510p58_511p42,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,w2_510p58_511p42,6.26238e-07,,7.426398676974253e-06,0.0392162265186315,11.8587480749719,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source
C_transient_w2_510p58_511p42_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,3600.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,21600.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,86400.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,259200.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,3600.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,21600.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,86400.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,259200.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,3600.0,0.011858748074971899,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,21600.0,0.011858748074971899,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,86400.0,0.011858748074971899,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,259200.0,0.011858748074971899,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,3600.0,0.0355762442249157,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
C_transient_w2_510p58_511p42_F0.003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,21600.0,0.0355762442249157,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate
